"police_station_id","station_name","police_staff","inspector_id","inspector_name","age","joining_date","salary","no_of_cases","max_case_type","min_cases_type","avg_solving_day","station_pincode","station_zone","city","state"
"G2-258664","ST-4226",34,"CP-54945","Kiara Sharma",38,"2001-06-25",109301,8495,"Fraud","riots",11,"494163","CENTRAL","Allahabad","Jharkhand"
"G2-258665","ST-4227",17,"CP-54946","Ishita Pandey",52,"2001-06-25",136656,8497,"riots","claims of negligence",5,"494165","EAST","Coimbatore","Karnataka"
"G2-258666","ST-4228",38,"CP-54947","Aanya Bose",37,"2001-06-26",182104,8499,"marriage affairs","dowry demands",15,"494167","WEST","Jabalpur","Kerala"
"G2-258667","ST-4229",14,"CP-54948","Reyansh Verma",61,"2001-06-26",110859,8501,"Divorce","robbery",9,"494169","SOUTH","Gwalior","Madhya Pradesh"
"G2-258668","ST-4230",17,"CP-54949","Anika Verma",44,"2001-06-26",98916,8503,"claims of negligence","unfair dismissal",15,"494171","NORTH","Vijayawada","Maharashtra"
"G2-258669","ST-4231",28,"CP-54950","Kiara Bose",52,"2001-06-26",169439,8505,"appeal against HR","discrimination",3,"494173","CENTRAL","Madurai","Manipur"
"G2-258670","ST-4232",13,"CP-54951","Vivaan Verma",40,"2001-06-26",87244,8507,"Workplace harassment","appeal against HR",7,"494175","EAST","Guwahati","Meghalaya"
"G2-258671","ST-4233",17,"CP-54952","Aditya Joshi",54,"2001-06-26",104022,8509,"Murder","Workplace harassment",9,"494177","WEST","Chandigarh","Mizoram"
"G2-258672","ST-4234",22,"CP-54953","Aanya Iyer",61,"2001-06-26",78771,8511,"robbery","Murder",4,"494179","SOUTH","Hubli-Dharwad","Nagaland"
"G2-258673","ST-4235",39,"CP-54954","Aanya Chopra",52,"2001-06-26",179724,8513,"dowry demands","theft",14,"494181","NORTH","Amroha","Odisha"
"G2-258674","ST-4236",24,"CP-54955","Aarav Joshi",58,"2001-06-26",87741,8515,"robbery","cybercrime",13,"494183","CENTRAL","Moradabad","Punjab"
"G2-258675","ST-4237",14,"CP-54956","Saanvi Iyer",43,"2001-06-26",134858,8517,"unfair dismissal","sedition",6,"494185","EAST","Gurgaon","Rajasthan"
"G2-258676","ST-4238",16,"CP-54957","Ishita Iyer",40,"2001-06-26",163264,8519,"theft","Property dispute",11,"494187","WEST","Aligarh","Sikkim"
"G2-258677","ST-4239",16,"CP-54958","Aarav Patel",53,"2001-06-26",180382,8521,"cybercrime","marriage affairs",7,"494189","SOUTH","Solapur","Tamil Nadu"
"G2-258678","ST-4240",33,"CP-54959","Aditya Iyer",46,"2001-06-26",145196,8523,"sedition","Divorce",10,"494191","NORTH","Ranchi","Telangana"
"G2-258679","ST-4241",29,"CP-54960","Rishi Sharma",37,"2001-06-26",82928,8525,"Property dispute","Fraud",10,"494193","CENTRAL","Jalandhar","Tripura"
"G2-258680","ST-4242",25,"CP-54961","Reyansh Kapoor",57,"2001-06-26",188025,8527,"Fraud","riots",14,"494195","EAST","Tiruchirappalli","Uttar Pradesh"
"G2-258681","ST-4243",31,"CP-54962","Vivaan Jain",63,"2001-06-26",109770,8529,"riots","claims of negligence",5,"494197","WEST","Bhubaneswar","Uttarakhand"
"G2-258682","ST-4244",36,"CP-54963","Diya Mishra",39,"2001-06-26",96385,8531,"marriage affairs","dowry demands",13,"494199","SOUTH","Salem","West Bengal"
"G2-258683","ST-4245",30,"CP-54964","Vivaan Gupta",55,"2001-06-26",191829,8533,"Divorce","robbery",15,"494201","NORTH","Mysore","Andaman and Nicobar Islands"
"G2-258684","ST-4246",37,"CP-54965","Diya Bose",37,"2001-06-26",246289,8535,"claims of negligence","unfair dismissal",14,"494203","CENTRAL","Thiruvananthapuram","Chandigarh"
"G2-258685","ST-4247",32,"CP-54966","Aarav Singh",52,"2001-06-26",205390,8537,"appeal against HR","discrimination",15,"494205","EAST","Tiruppur","Dadra and Nagar Haveli and Daman and Diu"
"G2-258686","ST-4248",36,"CP-54967","Anika Reddy",47,"2001-06-26",71295,8539,"Workplace harassment","appeal against HR",14,"494207","WEST","Gwalior","Lakshadweep"
"G2-258687","ST-4249",27,"CP-54968","Meera Mishra",44,"2001-06-26",112650,8541,"Murder","Workplace harassment",3,"494209","SOUTH","Chandrapur","Delhi"
"G2-258688","ST-4250",27,"CP-54969","Arjun Reddy",63,"2001-06-26",188956,8543,"robbery","Murder",5,"494211","NORTH","Mumbai","Puducherry"
"G2-258689","ST-4251",24,"CP-54970","Krishna Agarwal",60,"2001-06-26",213590,8545,"dowry demands","theft",8,"494213","CENTRAL","Delhi","Ladakh"
"G2-258690","ST-4252",35,"CP-54971","Saanvi Das",64,"2001-06-27",194859,8547,"robbery","cybercrime",15,"494215","EAST","Bangalore","Jammu and Kashmir"
"G2-258691","ST-4253",35,"CP-54972","Sai Chopra",43,"2001-06-27",51323,8549,"unfair dismissal","sedition",5,"494217","WEST","Hyderabad","Maharashtra"
"G2-258692","ST-4254",21,"CP-54973","Kabir Kapoor",46,"2001-06-27",53705,8551,"theft","Property dispute",12,"494219","SOUTH","Ahmedabad","Delhi"
"G2-258693","ST-4255",32,"CP-54974","Ishita Sharma",53,"2001-06-27",142620,8553,"cybercrime","marriage affairs",14,"494221","NORTH","Chennai","Karnataka"
"G2-258694","ST-4256",18,"CP-54975","Aditya Nair",43,"2001-06-27",231186,8555,"sedition","Divorce",15,"494223","CENTRAL","Kolkata","Andhra Pradesh"
"G2-258695","ST-4257",20,"CP-54976","Vihaan Jain",62,"2001-06-27",162982,8557,"Property dispute","Fraud",11,"494225","EAST","Surat","Arunachal Pradesh"
"G2-258696","ST-4258",40,"CP-54977","Diya Mishra",61,"2001-06-27",57157,8559,"Fraud","riots",4,"494227","WEST","Pune","Assam"
"G2-258697","ST-4259",14,"CP-54978","Arjun Pandey",53,"2001-06-27",131597,8561,"riots","claims of negligence",9,"494229","SOUTH","Jaipur","Bihar"
"G2-258698","ST-4260",22,"CP-54979","Aarav Singh",41,"2001-06-27",178501,8563,"marriage affairs","dowry demands",3,"494231","NORTH","Lucknow","Chhattisgarh"
"G2-258699","ST-4261",35,"CP-54980","Reyansh Chopra",42,"2001-06-27",122778,8565,"Divorce","robbery",15,"494233","CENTRAL","Kanpur","Goa"
"G2-258700","ST-4262",13,"CP-54981","Krishna Saxena",39,"2001-06-27",102247,8567,"claims of negligence","unfair dismissal",10,"494235","EAST","Nagpur","Gujarat"
"G2-258701","ST-4263",21,"CP-54982","Aarav Kapoor",40,"2001-06-27",219241,8569,"appeal against HR","discrimination",8,"494237","WEST","Indore","Haryana"
"G2-258702","ST-4264",19,"CP-54983","Aanya Verma",54,"2001-06-27",147159,8571,"Workplace harassment","appeal against HR",3,"494239","SOUTH","Thane","Himachal Pradesh"
"G2-258703","ST-4265",13,"CP-54984","Saanvi Bose",53,"2001-06-27",223174,8573,"Murder","Workplace harassment",5,"494241","NORTH","Bhopal","Jharkhand"
"G2-258704","ST-4266",12,"CP-54985","Kabir Nair",49,"2001-06-27",152520,8575,"robbery","Murder",5,"494243","CENTRAL","Visakhapatnam","Karnataka"
"G2-258705","ST-4267",21,"CP-54986","Kiara Kapoor",37,"2001-06-27",212919,8577,"dowry demands","theft",15,"494245","EAST","Vadodara","Kerala"
"G2-258706","ST-4268",20,"CP-54987","Aarav Jain",54,"2001-06-27",73272,8579,"robbery","cybercrime",8,"494247","WEST","Firozabad","Madhya Pradesh"
"G2-258707","ST-4269",38,"CP-54988","Anika Kapoor",54,"2001-06-27",150488,8581,"unfair dismissal","sedition",3,"494249","SOUTH","Ludhiana","Maharashtra"
"G2-258708","ST-4270",20,"CP-54989","Ishita Nair",55,"2001-06-27",91556,8583,"theft","Property dispute",4,"494251","NORTH","Rajkot","Manipur"
"G2-258709","ST-4271",40,"CP-54990","Vivaan Pandey",64,"2001-06-27",200499,8585,"cybercrime","marriage affairs",12,"494253","CENTRAL","Agra","Meghalaya"
"G2-258710","ST-4272",27,"CP-54991","Kabir Iyer",42,"2001-06-27",173223,8587,"sedition","Divorce",14,"494255","EAST","Siliguri","Mizoram"
"G2-258711","ST-4273",19,"CP-54992","Riya Verma",46,"2001-06-27",183495,8589,"Property dispute","Fraud",11,"494257","WEST","Nashik","Nagaland"
"G2-258712","ST-4274",32,"CP-54993","Reyansh Mishra",41,"2001-06-27",121554,8591,"Fraud","riots",14,"494259","SOUTH","Faridabad","Odisha"
"G2-258713","ST-4275",32,"CP-54994","Aditya Malhotra",58,"2001-06-27",52840,8593,"riots","claims of negligence",3,"494261","NORTH","Patna","Punjab"
"G2-258714","ST-4276",28,"CP-54995","Riya Das",37,"2001-06-28",181819,8595,"marriage affairs","dowry demands",4,"494263","CENTRAL","Meerut","Rajasthan"
"G2-258715","ST-4277",40,"CP-54996","Riya Patel",48,"2001-06-28",123477,8597,"Divorce","robbery",4,"494265","EAST","Kalyan-Dombivli","Sikkim"
"G2-258716","ST-4278",15,"CP-54997","Aditya Joshi",64,"2001-06-28",233110,8599,"claims of negligence","unfair dismissal",14,"494267","WEST","Vasai-Virar","Tamil Nadu"
"G2-258717","ST-4279",18,"CP-54998","Vivaan Mehta",63,"2001-06-28",91979,8601,"appeal against HR","discrimination",9,"494269","SOUTH","Varanasi","Telangana"
"G2-258718","ST-4280",32,"CP-54999","Vihaan Sharma",48,"2001-06-28",162140,8603,"Workplace harassment","appeal against HR",7,"494271","NORTH","Srinagar","Tripura"
"G2-258719","ST-4281",28,"CP-55000","Sai Jain",47,"2001-06-28",104831,8605,"Murder","Workplace harassment",3,"494273","CENTRAL","Dhanbad","Uttar Pradesh"
"G2-258720","ST-4282",25,"CP-55001","Diya Bose",39,"2001-06-28",155293,8607,"robbery","Murder",15,"494275","EAST","Jodhpur","Uttarakhand"
"G2-258721","ST-4283",38,"CP-55002","Aarav Pandey",47,"2001-06-28",95982,8609,"dowry demands","theft",8,"494277","WEST","Amritsar","West Bengal"
"G2-258722","ST-4284",36,"CP-55003","Anika Bose",48,"2001-06-28",239106,8611,"robbery","cybercrime",3,"494279","SOUTH","Raipur","Andaman and Nicobar Islands"
"G2-258723","ST-4285",40,"CP-55004","Kiara Bose",55,"2001-06-28",131042,8613,"unfair dismissal","sedition",12,"494281","NORTH","Allahabad","Chandigarh"
"G2-258724","ST-4286",32,"CP-55005","Kabir Malhotra",59,"2001-06-28",177615,8615,"theft","Property dispute",15,"494283","CENTRAL","Coimbatore","Dadra and Nagar Haveli and Daman and Diu"
"G2-258725","ST-4287",29,"CP-55006","Aarav Agarwal",40,"2001-06-28",96968,8617,"cybercrime","marriage affairs",10,"494285","EAST","Jabalpur","Lakshadweep"
"G2-258726","ST-4288",35,"CP-55007","Anika Saxena",43,"2001-06-28",174133,8619,"sedition","Divorce",5,"494287","WEST","Gwalior","Delhi"
"G2-258727","ST-4289",19,"CP-55008","Vihaan Jain",64,"2001-06-28",62019,8621,"Property dispute","Fraud",5,"494289","SOUTH","Vijayawada","Puducherry"
"G2-258728","ST-4290",13,"CP-55009","Riya Mishra",54,"2001-06-28",55978,8623,"Fraud","riots",7,"494291","NORTH","Madurai","Ladakh"
"G2-258729","ST-4291",22,"CP-55010","Krishna Gupta",40,"2001-06-28",64496,8625,"riots","claims of negligence",12,"494293","CENTRAL","Guwahati","Jammu and Kashmir"
"G2-258730","ST-4292",32,"CP-55011","Vivaan Saxena",41,"2001-06-28",244312,8627,"marriage affairs","dowry demands",15,"494295","EAST","Chandigarh","Maharashtra"
"G2-258731","ST-4293",24,"CP-55012","Arjun Das",60,"2001-06-28",235234,8629,"Divorce","robbery",13,"494297","WEST","Hubli-Dharwad","Delhi"
"G2-258732","ST-4294",25,"CP-55013","Aarohi Joshi",46,"2001-06-28",152097,8631,"claims of negligence","unfair dismissal",12,"494299","SOUTH","Amroha","Karnataka"
"G2-258733","ST-4295",17,"CP-55014","Anika Bose",59,"2001-06-28",79228,8633,"appeal against HR","discrimination",5,"494301","NORTH","Moradabad","Andhra Pradesh"
"G2-258734","ST-4296",21,"CP-55015","Kiara Malhotra",42,"2001-06-28",50144,8635,"Workplace harassment","appeal against HR",12,"494303","CENTRAL","Gurgaon","Arunachal Pradesh"
"G2-258735","ST-4297",36,"CP-55016","Sai Kapoor",54,"2001-06-28",92349,8637,"Murder","Workplace harassment",3,"494305","EAST","Aligarh","Assam"
"G2-258736","ST-4298",27,"CP-55017","Aarohi Saxena",38,"2001-06-28",237636,8639,"robbery","Murder",6,"494307","WEST","Solapur","Bihar"
"G2-258737","ST-4299",22,"CP-55018","Meera Kapoor",43,"2001-06-28",166974,8641,"dowry demands","theft",15,"494309","SOUTH","Ranchi","Chhattisgarh"
"G2-258738","ST-4300",29,"CP-55019","Sai Sharma",42,"2001-06-29",69312,8643,"robbery","cybercrime",13,"494311","NORTH","Jalandhar","Goa"
"G2-258739","ST-4301",36,"CP-55020","Ishita Mishra",56,"2001-06-29",64776,8645,"unfair dismissal","sedition",8,"494313","CENTRAL","Tiruchirappalli","Gujarat"
"G2-258740","ST-4302",31,"CP-55021","Krishna Verma",48,"2001-06-29",174827,8647,"theft","Property dispute",7,"494315","EAST","Bhubaneswar","Haryana"
"G2-258741","ST-4303",40,"CP-55022","Navya Nair",42,"2001-06-29",95808,8649,"cybercrime","marriage affairs",8,"494317","WEST","Salem","Himachal Pradesh"
"G2-258742","ST-4304",12,"CP-55023","Meera Singh",61,"2001-06-29",217948,8651,"sedition","Divorce",12,"494319","SOUTH","Mysore","Jharkhand"
"G2-258743","ST-4305",28,"CP-55024","Saanvi Bose",60,"2001-06-29",84743,8653,"Property dispute","Fraud",10,"494321","NORTH","Thiruvananthapuram","Karnataka"
"G2-258744","ST-4306",31,"CP-55025","Aarohi Das",39,"2001-06-29",148413,8655,"Fraud","riots",14,"494323","CENTRAL","Tiruppur","Kerala"
"G2-258745","ST-4307",25,"CP-55026","Ishita Malhotra",47,"2001-06-29",181341,8657,"riots","claims of negligence",3,"494325","EAST","Gwalior","Madhya Pradesh"
"G2-258746","ST-4308",29,"CP-55027","Aarav Singh",49,"2001-06-29",201443,8659,"marriage affairs","dowry demands",13,"494327","WEST","Chandrapur","Maharashtra"
"G2-258747","ST-4309",15,"CP-55028","Krishna Nair",57,"2001-06-29",194809,8661,"Divorce","robbery",8,"494329","SOUTH","Mumbai","Manipur"
"G2-258748","ST-4310",22,"CP-55029","Saanvi Kapoor",45,"2001-06-29",152369,8663,"claims of negligence","unfair dismissal",12,"494331","NORTH","Delhi","Meghalaya"
"G2-258749","ST-4311",17,"CP-55030","Riya Jain",58,"2001-06-29",57348,8665,"appeal against HR","discrimination",7,"494333","CENTRAL","Bangalore","Mizoram"
"G2-258750","ST-4312",26,"CP-55031","Aarav Malhotra",53,"2001-06-29",52585,8667,"Workplace harassment","appeal against HR",10,"494335","EAST","Hyderabad","Nagaland"
"G2-258751","ST-4313",22,"CP-55032","Rishi Singh",38,"2001-06-29",165892,8669,"Murder","Workplace harassment",14,"494337","WEST","Ahmedabad","Odisha"
"G2-258752","ST-4314",40,"CP-55033","Aarav Mishra",60,"2001-06-29",230150,8671,"robbery","Murder",15,"494339","SOUTH","Chennai","Punjab"
"G2-258753","ST-4315",17,"CP-55034","Aarohi Kapoor",62,"2001-06-29",166198,8673,"dowry demands","theft",12,"494341","NORTH","Kolkata","Rajasthan"
"G2-258754","ST-4316",21,"CP-55035","Meera Iyer",41,"2001-06-29",121392,8675,"robbery","cybercrime",10,"494343","CENTRAL","Surat","Sikkim"
"G2-258755","ST-4317",18,"CP-55036","Reyansh Chopra",56,"2001-06-29",131980,8677,"unfair dismissal","sedition",5,"494345","EAST","Pune","Tamil Nadu"
"G2-258756","ST-4318",38,"CP-55037","Aarohi Jain",58,"2001-06-29",200816,8679,"theft","Property dispute",4,"494347","WEST","Jaipur","Telangana"
"G2-258757","ST-4319",33,"CP-55038","Riya Gupta",63,"2001-06-29",213192,8681,"cybercrime","marriage affairs",10,"494349","SOUTH","Lucknow","Tripura"
"G2-258758","ST-4320",24,"CP-55039","Vihaan Patel",37,"2001-06-29",223298,8683,"sedition","Divorce",6,"494351","NORTH","Kanpur","Uttar Pradesh"
"G2-258759","ST-4321",31,"CP-55040","Diya Gupta",54,"2001-06-29",164366,8685,"Property dispute","Fraud",4,"494353","CENTRAL","Nagpur","Uttarakhand"
"G2-258760","ST-4322",33,"CP-55041","Rishi Jain",39,"2001-06-29",170960,8687,"Fraud","riots",11,"494355","EAST","Indore","West Bengal"
"G2-258761","ST-4323",19,"CP-55042","Meera Agarwal",50,"2001-06-29",75216,8689,"riots","claims of negligence",14,"494357","WEST","Thane","Andaman and Nicobar Islands"
"G2-258762","ST-4324",12,"CP-55043","Kiara Das",39,"2001-06-30",108632,8691,"marriage affairs","dowry demands",10,"494359","SOUTH","Bhopal","Chandigarh"
"G2-258763","ST-4325",14,"CP-55044","Diya Malhotra",41,"2001-06-30",122782,8693,"Divorce","robbery",11,"494361","NORTH","Visakhapatnam","Dadra and Nagar Haveli and Daman and Diu"
"G2-258764","ST-4326",26,"CP-55045","Aarohi Agarwal",56,"2001-06-30",169788,8695,"claims of negligence","unfair dismissal",8,"494363","CENTRAL","Vadodara","Lakshadweep"
"G2-258765","ST-4327",23,"CP-55046","Aanya Patel",51,"2001-06-30",75485,8697,"appeal against HR","discrimination",9,"494365","EAST","Firozabad","Delhi"
"G2-258766","ST-4328",13,"CP-55047","Riya Kapoor",56,"2001-06-30",209916,8699,"Workplace harassment","appeal against HR",15,"494367","WEST","Ludhiana","Puducherry"
"G2-258767","ST-4329",36,"CP-55048","Aanya Verma",43,"2001-06-30",138455,8701,"Murder","Workplace harassment",15,"494369","SOUTH","Rajkot","Ladakh"
"G2-258768","ST-4330",38,"CP-55049","Aanya Sharma",61,"2001-06-30",214485,8703,"robbery","Murder",3,"494371","NORTH","Agra","Jammu and Kashmir"
"G2-258769","ST-4331",22,"CP-55050","Vivaan Sharma",51,"2001-06-30",183620,8705,"dowry demands","theft",15,"494373","CENTRAL","Siliguri","Maharashtra"
"G2-258770","ST-4332",28,"CP-55051","Krishna Sharma",57,"2001-06-30",218667,8707,"robbery","cybercrime",5,"494375","EAST","Nashik","Delhi"
"G2-258771","ST-4333",38,"CP-55052","Kabir Saxena",53,"2001-06-30",127281,8709,"unfair dismissal","sedition",13,"494377","WEST","Faridabad","Karnataka"
"G2-258772","ST-4334",30,"CP-55053","Meera Jain",58,"2001-06-30",140662,8711,"theft","Property dispute",14,"494379","SOUTH","Patna","Andhra Pradesh"
"G2-258773","ST-4335",18,"CP-55054","Navya Verma",43,"2001-06-30",65913,8713,"cybercrime","marriage affairs",14,"494381","NORTH","Meerut","Arunachal Pradesh"
"G2-258774","ST-4336",14,"CP-55055","Aarav Sharma",61,"2001-06-30",47488,8715,"sedition","Divorce",12,"494383","CENTRAL","Kalyan-Dombivli","Assam"
"G2-258775","ST-4337",16,"CP-55056","Arjun Malhotra",44,"2001-06-30",177383,8717,"Property dispute","Fraud",11,"494385","EAST","Vasai-Virar","Bihar"
"G2-258776","ST-4338",33,"CP-55057","Meera Patel",59,"2001-06-30",81581,8719,"Fraud","riots",15,"494387","WEST","Varanasi","Chhattisgarh"
"G2-258777","ST-4339",17,"CP-55058","Meera Iyer",58,"2001-06-30",77552,8721,"riots","claims of negligence",8,"494389","SOUTH","Srinagar","Goa"
"G2-258778","ST-4340",40,"CP-55059","Vihaan Malhotra",47,"2001-06-30",118588,8723,"marriage affairs","dowry demands",7,"494391","NORTH","Dhanbad","Gujarat"
"G2-258779","ST-4341",33,"CP-55060","Rishi Reddy",37,"2001-06-30",185628,8725,"Divorce","robbery",12,"494393","CENTRAL","Jodhpur","Haryana"
"G2-258780","ST-4342",35,"CP-55061","Ishita Singh",55,"2001-06-30",184128,8727,"claims of negligence","unfair dismissal",15,"494395","EAST","Amritsar","Himachal Pradesh"
"G2-258781","ST-4343",21,"CP-55062","Kabir Jain",42,"2001-06-30",159817,8729,"appeal against HR","discrimination",4,"494397","WEST","Raipur","Jharkhand"
"G2-258782","ST-4344",33,"CP-55063","Vihaan Patel",57,"2001-06-30",147239,8731,"Workplace harassment","appeal against HR",3,"494399","SOUTH","Allahabad","Karnataka"
"G2-258783","ST-4345",24,"CP-55064","Kiara Singh",37,"2001-06-30",67096,8733,"Murder","Workplace harassment",4,"494401","NORTH","Coimbatore","Kerala"
"G2-258784","ST-4346",13,"CP-55065","Aditya Nair",59,"2001-06-30",196566,8735,"robbery","Murder",7,"494403","CENTRAL","Jabalpur","Madhya Pradesh"
"G2-258785","ST-4347",24,"CP-55066","Vihaan Reddy",38,"2001-06-30",110426,8737,"dowry demands","theft",10,"494405","EAST","Gwalior","Maharashtra"
"G2-258786","ST-4348",29,"CP-55067","Meera Joshi",45,"2001-07-01",118778,8739,"robbery","cybercrime",14,"494407","WEST","Vijayawada","Manipur"
"G2-258787","ST-4349",40,"CP-55068","Reyansh Mehta",58,"2001-07-01",103268,8741,"unfair dismissal","sedition",5,"494409","SOUTH","Madurai","Meghalaya"
"G2-258788","ST-4350",35,"CP-55069","Arjun Mehta",43,"2001-07-01",123442,8743,"theft","Property dispute",13,"494411","NORTH","Guwahati","Mizoram"
"G2-258789","ST-4351",30,"CP-55070","Navya Agarwal",49,"2001-07-01",71366,8745,"cybercrime","marriage affairs",13,"494413","CENTRAL","Chandigarh","Nagaland"
"G2-258790","ST-4352",21,"CP-55071","Krishna Kapoor",61,"2001-07-01",82003,8747,"sedition","Divorce",5,"494415","EAST","Hubli-Dharwad","Odisha"
"G2-258791","ST-4353",16,"CP-55072","Rishi Sharma",39,"2001-07-01",142654,8749,"Property dispute","Fraud",5,"494417","WEST","Amroha","Punjab"
"G2-258792","ST-4354",25,"CP-55073","Riya Mishra",45,"2001-07-01",219895,8751,"Fraud","riots",5,"494419","SOUTH","Moradabad","Rajasthan"
"G2-258793","ST-4355",32,"CP-55074","Arjun Bose",39,"2001-07-01",114362,8753,"riots","claims of negligence",10,"494421","NORTH","Gurgaon","Sikkim"
"G2-258794","ST-4356",40,"CP-55075","Sai Mishra",48,"2001-07-01",101727,8755,"marriage affairs","dowry demands",12,"494423","CENTRAL","Aligarh","Tamil Nadu"
"G2-258795","ST-4357",28,"CP-55076","Krishna Agarwal",50,"2001-07-01",188828,8757,"Divorce","robbery",3,"494425","EAST","Solapur","Telangana"
"G2-258796","ST-4358",25,"CP-55077","Aanya Bose",49,"2001-07-01",118886,8759,"claims of negligence","unfair dismissal",7,"494427","WEST","Ranchi","Tripura"
"G2-258797","ST-4359",35,"CP-55078","Diya Nair",62,"2001-07-01",134065,8761,"appeal against HR","discrimination",14,"494429","SOUTH","Jalandhar","Uttar Pradesh"
"G2-258798","ST-4360",40,"CP-55079","Riya Chopra",61,"2001-07-01",57489,8763,"Workplace harassment","appeal against HR",3,"494431","NORTH","Tiruchirappalli","Uttarakhand"
